sourceId,start,end
11,55122338,55209499
11,48303539,51052887
11,51055588,51228612
11,73112945,73350222
11,1006870,1008456
11,5733673,5764929
11,5733787,5764929
11,1006870,1008456
11,55122338,55208168
11,5733673,5764929
11,1006870,1008456
11,1006870,1008456
11,55122338,55220666
11,55122338,55209499
11,1006666,1008456
11,5733787,5764929
11,1006666,1008456
11,55122338,55186743
11,5733787,5764929
11,48220760,48956103
11,55122338,55220666
10,52871611,52881455
10,38821045,38913273
10,74569402,75481249
10,20890631,20903251
10,6717774,6853570
10,6717774,6874245
10,6717774,6874245
10,6717774,6874245
10,51158356,51158966
10,26352432,26503049
10,87944583,87949514
10,38832514,38944142
10,96842310,96842773
10,58574866,58606945
10,58574866,58606945
10,58574866,58606945
10,58574866,58606945
10,58574866,58606945
10,58574866,58606945
10,58574866,58606945
10,58574866,58606945
10,58574866,58606945
10,58574866,58606945
10,58574866,58606945
10,51158356,51158966
10,58574866,58606945
10,58574866,58606945
10,26261234,26503049
10,38821045,38944142
10,46387623,47220485
10,88970993,89103066
10,38832514,38944142
10,38814884,38944142
10,43054309,43179404
10,38832514,38953282
10,3908641,6450131
10,6470774,21727129
10,89000007,89103066
10,88970993,89103066
10,88970993,89103066
10,135100200,135250447
10,47070416,47479792
10,135100200,135237357
10,46348395,47173952
10,45610347,46508974
10,38814884,39194226
10,38821045,38913273
10,46419185,47479792
10,47007375,47479792
10,56280722,56361311
10,56280722,56361311
10,16607307,16655695
10,16606911,16655695
10,96842310,96842773
10,16599388,16655695
10,96842310,96842773
10,16607307,16655695
10,16607307,16655695
10,47007375,47171576
10,47007375,47479792
10,9212298,9424523
10,46387425,47484886
10,38832514,38944142
10,96842246,96842773
10,38832514,38944142
10,38814884,38927788
9,22487100,22492486
9,93435682,93442313
9,22487100,22494465
9,9832177,9886971
9,66345399,66601640
9,22487100,22492486
9,22487100,22497698
9,23354155,23366982
9,22487100,22492805
9,24492738,24512869
9,22487100,22492805
9,22487100,22492805
9,22487100,22492805
9,22487100,22492805
9,44719630,44824264
9,93435682,93442313
9,93435682,93442313
9,22487100,22494465
9,22487100,22489958
9,22487100,22497698
9,22487182,22498382
9,22487100,22498382
9,44391266,46306410
9,23354155,23366126
9,22487100,22494465
9,22487100,22494465
9,23353444,23366982
9,103754750,103762509
9,11927391,12005741
9,11927391,11997658
9,11926752,11997658
9,11927391,11997658
9,22487100,22494465
9,23353444,23366982
9,22487100,22497698
9,23353444,23366982
9,23353444,23366982
9,22487100,22497698
9,22487100,22492486
9,21774991,21775894
9,22487100,22497698
9,22487100,22492805
9,22487100,22494465
9,23353444,23366982
9,22487100,22492805
9,22487100,22497698
9,23353444,23366982
9,22487100,22494465
9,23353444,23366982
9,22487100,22494465
9,103754750,103763965
9,23353444,23366982
9,23353444,23366982
9,103754750,103763965
9,23353444,23366982
9,77015327,77050490
9,103754750,103763965
9,22487100,22498382
9,23353444,23366982
9,77015327,77050490
9,103754750,103763965
9,23353444,23366982
9,22487100,22489958
9,77015327,77050490
9,23353444,23366982
9,22487100,22489958
9,77015327,77050490
9,103754750,103763965
9,22487100,22497698
9,23353444,23366982
9,77015327,77067613
9,103754750,103763965
9,77015327,77050490
9,103754750,103763965
9,22487100,22494465
9,23353444,23366982
9,77006889,77050490
9,103754750,103763965
9,22487100,22497698
9,23353444,23366982
9,77015327,77050490
9,103754750,103763965
9,23353444,23366982
9,77006889,77050490
9,22487100,22498807
9,23353444,23366982
9,22487100,22494465
9,23353444,23366982
9,23353444,23366982
9,22487100,22489958
9,22487100,22498382
9,23353444,23366982
9,23353444,23366982
9,22487100,22492805
9,20072456,20101554
9,23353444,23366982
9,22487100,22489958
9,22487100,22489958
9,22487100,22492805
9,22487100,22498382
9,22487100,22494465
9,22487100,22494465
9,22487100,22492805
9,103754750,103763965
9,22487100,22494465
9,103754750,103763965
9,22487100,22497698
9,22487100,22494465
9,43444851,43720352
9,103754750,103763965
9,103754750,103762509
9,22487100,22492805
9,43584866,43730292
9,22487100,22492805
9,103754750,103763965
9,22487100,22489958
9,44708656,44788125
9,22487100,22492805
9,22487100,22494465
9,44708656,44788125
9,103754750,103762509
9,22487100,22497698
9,32071118,32077370
9,22487100,22492805
9,23353444,23366982
9,22487100,22492805
9,44708656,44788125
9,23353444,23366982
9,22487100,22489958
9,22487100,22494465
9,23353444,23366982
9,22487100,22494465
9,22487100,22492805
9,44683091,44844429
9,12098917,12159708
9,103754750,103763965
9,22487100,22494465
9,23353444,23366982
9,22487100,22492805
9,22487100,22492805
9,22487100,22494465
9,22487100,22494465
9,106840082,106842997
9,23353444,23366982
9,22487100,22489958
9,22487100,22489958
9,103754750,103763965
9,22487100,22492805
9,22487100,22492805
9,22487100,22498382
9,22487100,22498382
9,22708326,22719724
9,22487100,22489958
9,22487100,22489958
9,22481565,22494465
9,22487100,22492805
9,22487100,22492805
9,22487100,22494465
9,22487100,22494465
9,22487182,22492805
9,22487100,22492805
9,22487100,22492805
9,22487100,22492486
9,22487100,22492486
9,66577764,66601640
9,22487100,22492805
9,22487100,22494465
9,22487100,22492805
9,6691131,6699003
9,66577764,66601640
9,22487100,22492805
8,39355333,39506336
8,39355333,39506336
8,39355333,39506336
8,5586808,5592994
8,3773657,3780082
8,78995212,79026613
8,137751667,137926509
8,39355333,39506336
8,43610709,43776595
8,39355333,39506336
8,43533113,43956838
8,39355333,39509376
8,43639513,43956838
8,39355333,39506336
8,4451716,4465347
8,39355333,39503385
8,4451737,4464278
8,39355333,39504419
8,39355333,39506336
8,39355333,39506336
8,39344126,39506336
8,43419989,43903535
8,39355333,39506336
8,39355333,39506336
8,79634024,79695285
8,39355333,39506336
8,137751667,137926509
8,39355333,39506336
8,5578649,5592994
8,43610709,43765570
8,137751667,137926509
8,39355333,39506336
8,5586808,5592994
8,39355333,39551439
8,7680271,8152381
8,12017496,12054650
8,39355333,39506336
8,12025468,12045819
8,12025468,12045819
8,25028726,25047152
8,7232300,8065551
8,7232300,8066058
8,12276906,12512547
8,39356486,39506336
8,3986297,3991216
8,39355333,39506336
8,39355333,39506336
8,12280209,12512547
8,43592906,43956838
8,137751667,137926509
8,39355333,39506336
8,18896755,18902519
8,43566393,43956838
8,39355333,39506336
8,59564874,59582972
8,39355333,39506336
8,39355333,39506336
8,8620520,8626239
8,39355333,39506336
8,3986297,3991216
8,60693998,61195267
8,5586808,5592994
8,47492202,47548629
8,39355333,39506336
8,5586808,5592994
8,6050209,6091726
8,39355333,39506336
8,7230126,8124711
8,25637023,25643546
8,39355333,39506336
8,7230126,8124711
8,39355333,39506336
8,43610709,43903535
8,47492202,47588382
8,43592906,43903535
8,47492202,47590345
8,43593222,43903535
8,47492202,47590345
8,43610709,43956838
8,43593222,43956838
8,43639513,43956838
8,39355333,39506336
8,39355333,39506336
8,39355333,39551439
8,39355333,39506336
8,39326153,39527743
8,60640672,61195267
8,39355333,39506336
8,39355333,39506336
8,39355333,39506336
8,39355333,39506336
8,25028726,25047152
8,39355333,39506336
8,39344126,39506336
8,39509377,39796895
8,43592906,43956838
8,46958274,47647579
8,60640672,60939471
8,12013291,12260278
8,137751667,137926509
8,47450461,47526841
8,2011730,2059749
8,3773657,3777675
8,2011730,2059749
8,39355333,39506336
8,39355333,39506336
8,5581219,5592994
8,39355333,39506336
8,12281307,12294210
8,15992607,16065839
8,43593222,43880992
8,39355333,39506336
8,12276906,12294210
8,25028726,25047152
8,39355333,39506336
8,12276906,12294263
8,39355333,39506336
8,5586808,5592994
8,39355333,39506336
8,5586808,5592994
8,39355333,39506336
8,39355333,39506336
8,47492202,47588382
8,39355333,39506336
8,39355333,39506336
8,5586808,5592994
8,39355333,39506336
8,43566393,43903535
8,39355333,39506336
8,5586808,5592994
8,39355333,39506336
8,12281745,12294263
8,5586808,5592994
8,43593222,43903535
8,47492202,47588382
8,39355333,39527743
8,5586808,5592994
8,39344126,39506336
8,11979812,12045819
8,137751667,137956078
8,39344126,39506336
8,12017496,12042064
8,137751667,137936152
8,39355333,39506336
8,144772136,144785077
8,60639228,60991251
8,39355333,39506336
8,43398890,43903535
8,39355333,39506336
8,43566393,43903535
8,39355333,39506336
8,7230126,8059775
8,47492202,47588382
8,39355333,39506336
8,39355333,39506336
8,12260279,12294263
8,39355333,39506336
8,13660237,13695760
8,16603102,16645545
8,39355333,39506336
8,16603102,16638337
8,137751667,137936152
8,15447308,15456467
8,25637023,25643546
8,39355333,39506336
8,39355333,39506336
8,18896755,18902519
8,128514992,128522711
8,12013291,12042064
8,39355333,39506336
8,16306881,16318732
8,39355333,39506336
8,23533927,24752559
8,39355333,39506336
8,23538410,24752559
8,39355333,39506336
8,23537856,24752559
8,39355333,39506336
8,23534533,24766740
8,23534533,24741021
8,43566393,43903535
8,47493051,47588382
8,39355333,39506336
8,23534533,24752559
8,25028726,25047152
8,5981819,6029109
8,43482590,43956838
8,5982007,6029109
8,43488411,43956838
8,5981819,6029109
8,43449356,43956838
8,39355333,39506336
8,43488411,43956838
8,39355333,39506336
8,39344126,39506336
8,43592906,43956838
8,39355333,39506336
8,8131817,8183019
8,39355333,39506336
8,12260279,12284927
8,8131817,8183019
8,39355333,39518214
8,12286230,12294263
8,4451576,4466290
8,8131817,8183019
8,39355333,39506336
8,12286230,12295432
8,8131817,8183019
8,39355333,39506336
8,8131817,8183019
8,12276330,12284927
8,39355333,39506336
8,12260279,12294263
8,8131817,8183019
8,39355333,39506336
8,12260279,12284927
8,12286230,12294210
8,8131817,8187449
8,12228630,12284927
8,39355333,39506336
8,8131817,8183019
8,47493519,47590345
8,39355333,39506336
8,12276906,12294263
8,8125026,8183019
8,39355333,39506336
8,12275444,12294263
7,109229031,109247346
7,46063527,46081565
7,61755033,61871862
7,10496788,10579370
7,61643170,62059808
7,109229031,109247346
7,141692998,141711704
7,10503382,10579370
7,61652189,62116762
7,109229031,109242941
7,10503382,10579370
7,109229031,109240722
7,141692998,141711704
7,61652189,62128107
7,109229031,109247346
7,141692998,141711704
7,141888789,141908739
7,8788939,8834075
7,61293058,61639074
7,61640901,61995854
7,97204082,97238397
7,125454792,125503871
7,143953813,147545818
7,143505794,143701573
7,142155682,142172768
7,143505794,143699096
7,142155682,142172768
7,61485084,61530401
7,97234540,97240204
7,26106839,26111648
7,109229031,109247346
7,141896730,141908739
7,97234540,97240204
7,26106839,26111648
7,61485084,61530401
7,109229031,109247346
7,141888789,141908739
7,97234540,97240204
7,26106839,26111648
7,109229031,109247346
7,141896730,141908739
7,109229031,109240722
7,61755033,62104452
7,46063527,46081565
7,61643170,62059808
7,143506473,143699096
7,133436440,133447131
7,7827154,8094235
7,9002341,17064622
7,18181742,21734892
7,23439818,23537109
7,67328358,67792887
7,69672667,70039082
7,70254941,71935485
7,72795252,73739845
7,75006725,76036868
7,76881800,78014692
7,79468202,79737882
7,79900487,80665022
7,81483950,81624564
7,81933352,82010427
7,82780907,86183431
7,86992583,87003686
7,87782779,87897843
7,89191897,90831235
7,90936406,91046536
7,92367837,92488684
7,92963858,93190652
7,93768650,94496340
7,94780702,94788798
7,94830181,95144104
7,95988410,96380918
7,96392222,96936882
7,97190830,97325282
7,100479097,100626271
7,100794928,102412803
7,103931869,104058329
7,104149941,105106885
7,105402643,105738745
7,105756456,105785182
7,105850905,106144723
7,106187185,106475074
7,107104412,108130514
7,109681408,111192690
7,111261984,111626193
7,111790041,112413077
7,114280511,115643838
7,116223334,116365178
7,117219657,118421453
7,120723243,120786020
7,120918124,121011650
7,121464161,122180133
7,123194512,123669658
7,123854487,125195406
7,125656359,131114442
7,131426288,133388089
7,133608655,133953876
7,134042415,134183242
7,134359216,134891491
7,135120003,136737366
7,137213975,138117260
7,138228452,138390577
7,138443668,138860528
7,138945472,139023506
7,139229830,139238200
7,139335494,139342737
7,139585673,139655801
7,139680764,139767015
7,141102662,141235529
7,141587801,141618308
7,142812107,145381150
7,146654798,146895755
7,147029790,147750631
7,147819084,148730247
7,149190399,149272952
7,150521175,150754699
7,150950489,151022942
7,151271410,151347382
7,151851011,152479915
7,152565222,155097631
7,155976671,156787176
7,157000872,157061311
7,157339636,157393375
7,109229031,109247346
7,109229031,109239188
7,109229031,109239188
7,109229031,109240722
7,46063527,46081565
7,61643170,62104452
7,46063527,46081565
7,142155682,142172768
7,141694674,141711704
7,150546005,150722823
7,142155682,142172768
7,142155682,142172768
7,142155682,142172768
7,46042834,46081079
7,133425382,133447131
7,61640901,62104452
7,97234540,97240204
7,109175,168076
7,97234540,97240204
7,140019,168076
7,61485084,61995854
7,97234540,97240204
7,61485084,62104452
7,109229031,109242941
7,109229031,109248977
7,142157557,142172768
7,87097322,87207045
7,109229031,109239188
7,26106839,26111648
7,142155682,142172768
7,109175,170272
7,61643170,62198847
7,141692998,141711704
7,142155682,142167666
7,10020996,10060005
7,141692998,141711704
7,10020996,10060005
7,142155682,142172768
7,246847,253204
7,109229031,109240722
7,141896730,141908739
7,142155682,142172768
7,246847,253204
7,46063527,46081565
7,109229031,109247346
7,141896730,141908739
7,142157557,142172768
7,246847,253204
7,109229031,109247346
7,141896730,141908739
7,142155682,142172768
7,246847,253204
7,46063527,46081565
7,109229031,109247346
7,141896730,141908739
7,142155682,142172768
7,46063527,46081565
7,109229031,109247346
7,141888789,141911395
7,142157557,142172768
7,109229031,109248977
7,141896730,141908739
7,142155682,142172768
7,46063527,46081565
7,109229031,109240722
7,141896730,141908739
7,142155682,142172768
7,46063527,46081565
7,109229031,109242941
7,141896730,141908739
7,142149866,142172768
7,109229031,109247346
7,141896504,141908739
7,10020996,10062775
7,10020996,10060005
7,10020996,10060005
7,10020996,10060005
7,142155682,142172768
7,80092807,80126790
7,142157557,142172768
7,80092807,80117654
7,142155682,142172768
7,80092807,80123840
7,142155682,142167666
7,153482998,153577484
7,141419098,141439888
7,109229031,109247346
7,141692998,141711704
7,109229031,109247346
7,100755084,100914175
7,133425382,133447131
7,100755084,100914175
7,133436440,133447131
7,8791786,8832522
7,8790480,8832522
7,141694674,141711704
7,75942118,76472399
7,46063527,46081565
7,61755033,62059808
7,108107383,108171378
7,133425382,133447131
7,142157557,142172768
7,64316997,64729751
7,109214197,109247346
7,142155682,142172768
7,141694674,141711704
7,64203586,64832987
7,109229031,109247346
7,141692998,141711704
7,11887094,11889075
7,61643170,62104452
7,135552086,135633492
7,141692998,141711704
7,11887094,11889075
7,61755033,62059808
7,133425382,133447131
7,135547544,135633492
7,141694674,141711704
7,141694674,141711704
7,142155682,142172768
7,56702928,56735807
7,8791786,8832522
7,141419098,141439888
7,8791786,8832522
7,61485084,61530401
7,61640901,62104452
7,109229031,109247346
7,109229031,109247346
7,143506473,143701573
7,143893546,143971065
7,141694674,141720146
7,142155682,142172768
7,142155682,142172768
7,8791786,8832522
7,109175,170918
7,109229031,109247346
7,133425382,133447131
7,109175,249228
7,97234540,97240204
7,109229031,109247346
7,97234540,97240204
7,61640901,61995854
7,109229031,109247346
7,143505794,143583212
7,17524341,17536164
7,61640901,61997793
7,143505794,143679865
7,133436440,133447131
7,141419098,141441975
7,141692998,141711704
7,141692998,141711704
7,8791786,8833529
7,142155682,142172768
7,53428992,53557744
7,61485084,62104452
7,141896730,141908739
7,142155682,142172768
7,53429073,53557744
7,61485084,62104452
7,133425382,133447131
7,141896730,141908739
7,142155682,142172768
7,53428992,53557744
7,61485084,62075016
7,141896730,141908739
7,142155682,142172768
7,53428992,53557744
7,133436440,133447131
7,141896730,141908739
7,61060841,61639074
7,61640901,62275400
7,133425382,133447131
7,142155682,142172768
7,53428992,53557744
7,61485084,62059808
7,133425382,133447131
7,97234540,97240204
7,61640901,61995854
7,97234540,97240204
7,61640901,62104452
7,97234540,97240204
7,61640901,61995854
7,61638705,62342453
7,61721936,62336549
7,61721936,62336549
7,61721936,62336549
7,100387529,100390307
7,61681060,62336549
7,61638249,62336549
7,141406880,141439888
7,61681060,62336549
7,61721936,62336549
7,61530636,62277845
7,141406880,141439888
7,61481311,61530401
7,61681060,62342453
6,32718575,32729839
6,32735070,32737667
6,90870921,91433113
6,94546875,94649207
6,32613622,32668003
6,31344670,31347396
6,77496689,77509124
6,394798,396909
6,31377854,31380753
6,32539901,32606183
6,32718575,32731371
6,79024289,79092458
6,67074216,67104015
6,31383962,31392525
6,79024289,79092458
6,139645438,139649183
6,31384180,31392525
6,394798,396895
6,79020534,79092458
6,31383962,31392525
6,79020534,79092458
6,31383962,31392525
6,32693483,32694968
6,79019039,79092458
6,31383962,31392525
6,32606184,32650126
6,31345244,31346502
6,26790676,26860992
6,31462799,31561643
6,32667732,32672677
6,62735170,62980807
6,81341227,81350556
6,31383962,31386693
6,32609252,32630065
6,32798359,32799915
6,79024289,79092458
6,84910343,84982302
6,92744579,92913726
6,32609123,32630065
6,55936385,55983225
6,79024289,79092458
6,32609123,32630065
6,30050273,30051014
6,55936385,55992683
6,79024289,79095953
6,26851692,26860856
6,26835012,26860856
6,29958254,30017538
6,32717152,32731371
6,32714735,32731371
6,26816066,26860856
6,32667359,32668837
6,31383962,31388719
6,29958254,29996375
6,67074216,67104015
6,79024289,79092458
6,31386638,31397263
6,29840387,29890310
6,77496689,77509498
6,30030633,30045763
6,32702307,32710147
6,29902877,29943633
6,34572,187049
6,329231,1279355
6,1283675,2320659
6,2341897,2991748
6,2994982,3030476
6,3031224,12015701
6,12016153,12107254
6,12117198,12418779
6,12423897,14215553
6,14357626,14466147
6,14469183,16098895
6,16100288,16125390
6,16305174,16851276
6,16851314,17262835
6,17266058,18004014
6,18012988,18129242
6,18129428,18249309
6,18250185,18262494
6,18263998,18595572
6,18601369,18618303
6,18799211,19157236
6,19159675,19335837
6,19336810,19642341
6,19642904,19674263
6,19675922,19929760
6,19931218,20111136
6,20121371,23698515
6,23699064,23763208
6,23764860,24926998
6,24967643,25283130
6,25283296,25405637
6,25409386,25625129
6,25625869,25807978
6,25809698,26224961
6,26224976,26243477
6,26244568,26638143
6,26639158,26703147
6,26722788,26763800
6,27025153,27205710
6,27302994,27318593
6,27318694,27402386
6,27403486,27552693
6,27553683,28772192
6,28772611,28843179
6,28847564,29210840
6,29211552,29443516
6,29443641,29464025
6,29464057,29678820
6,29679525,29684569
6,29684572,29755706
6,29766844,29781527
6,29781798,29787149
6,29787531,29790680
6,29834741,29840373
6,29890450,29902480
6,29943814,29945238
6,30045806,30049163
6,30051636,30052522
6,30052631,30175660
6,30175814,30180490
6,30180701,30184405
6,30184610,30342924
6,30343026,30363068
6,30364818,30447543
6,30447573,30478239
6,30478568,30644050
6,30850530,30882453
6,30887052,30895894
6,30896171,30956232
6,30998186,31007356
6,31049625,31057649
6,31057976,31059757
6,31060853,31164611
6,31436225,31486404
6,31491959,31515875
6,31517004,31534884
6,31534947,31540566
6,31548532,31571312
6,31588903,31605814
6,31605955,32299800
6,32300086,32325824
6,32326645,32492478
6,32492506,32528216
6,32529448,32609789
6,32665462,32697591
6,32698750,32700715
6,32728262,32735725
6,32744909,32806896
6,32807304,32922935
6,32930886,32959441
6,32970690,33025835
6,33049889,33082059
6,33085399,33095255
6,79024289,79095953
6,77496689,77509124
6,31386638,31392614
6,32822390,32828344
6,79033568,79092458
6,32656984,32674134
6,32736251,32742930
6,32667732,32668837
6,31383962,31392525
6,32667359,32668837
6,32605939,32638176
6,77496689,77509498
6,67074216,67104015
6,77496689,77509498
6,67074216,67104015
6,31383962,31388719
6,81341227,81355407
6,31345244,31346238
6,31467186,31564351
6,31383962,31388719
6,81341227,81349880
6,31467186,31564546
6,31383962,31388719
6,81341227,81349880
6,31345244,31346088
6,31467186,31564351
6,31383962,31389641
6,81341227,81349880
6,30050273,30051014
6,31467186,31564377
6,31383962,31392525
6,32656984,32674134
6,32667732,32668912
6,31384590,31392525
6,31383962,31392525
6,32718575,32731371
6,79024289,79092458
6,32549371,32606183
6,32718575,32731371
6,32732853,32734453
6,79022245,79092458
6,31345385,31346238
6,32718575,32731371
6,79022245,79092458
6,32611909,32667894
6,31344978,31346502
6,29958254,30017538
6,32541146,32606390
6,32716910,32731371
6,31386638,31408775
6,32718575,32729839
6,32737915,32742291
6,81474502,82072373
6,77496689,77509498
6,29958836,30013100
6,31328875,31337680
6,32798471,32805318
6,26835012,26860856
6,29958254,30006785
6,79024289,79092458
6,26816066,26860856
6,29958254,30013172
6,79024289,79092458
6,202217,317038
6,26835012,26860856
6,29958254,30004659
6,79019039,79092458
6,26453121,26459572
6,77496689,77509498
6,32717171,32723448
6,79024289,79092458
6,165844961,166622770
6,77496689,77509498
6,32737915,32742291
6,79024289,79092458
6,165844961,166626111
6,26810215,26860856
6,28869831,28887700
6,29202676,29269414
6,29957654,30013172
6,67074216,67104015
6,81433386,81987273
6,81341227,81349880
6,77496689,77509498
6,29958254,30004978
6,67074216,67104015
6,79020534,79092458
6,134728554,134788571
6,81341227,81349880
6,77496689,77509498
6,31345543,31346837
6,29958309,30017538
6,67074216,67098182
6,79020534,79092458
6,134728554,134788571
6,32613622,32650126
6,26851692,26860856
6,32736127,32737667
6,32665462,32668837
6,32665462,32668837
6,32605847,32617335
6,31345209,31346088
6,31383962,31392525
6,31383962,31392525
6,31383962,31392525
6,30050273,30051014
6,31383962,31392525
6,31344670,31346837
6,30050185,30051014
6,31383962,31396385
6,31345244,31346502
6,31383962,31392525
6,30050273,30051014
6,31383962,31395047
6,31383962,31395047
6,31383962,31392525
6,31383962,31386693
6,31345209,31346088
6,31383962,31391276
6,33218112,33226915
6,138354567,138356173
6,32611909,32654811
6,77490841,77509498
6,32713350,32729839
6,31547817,31548578
6,32735070,32756697
6,77496689,77509498
6,32611909,32650126
6,32735070,32759034
6,32611909,32634175
6,32735070,32743952
6,32613622,32654844
6,32735070,32743952
6,30883785,30891221
6,30884463,30891221
6,32667732,32668837
6,81341227,81349880
6,32760296,32773233
6,31383962,31386693
6,67074265,67111605
6,79024289,79092458
6,119517636,121231501
6,31384180,31389641
6,26453121,26459916
6,77496689,77509498
6,31387888,31397263
6,34572,266990
6,77496689,77509498
6,31345244,31346837
6,32713288,32731371
6,29958309,30013100
6,32542823,32604970
6,57503130,57669452
6,139645438,139649183
6,31387888,31397263
6,77496689,77509498
6,31345209,31346837
6,100816,233336
6,29958836,30017538
6,32542823,32605846
6,32716910,32731371
6,77496689,77509498
6,31345385,31346502
6,26790676,26860992
6,31345385,31346837
6,32756168,32765894
6,31383962,31388719
6,32665462,32668673
6,32717160,32729839
6,67074216,67098182
6,32756168,32764953
6,32667359,32668673
6,32713350,32729839
6,32743608,32755679
6,67074216,67104015
6,77496689,77509124
6,24026158,24059911
6,79024289,79092458
6,32613622,32656281
6,31345385,31346502
6,32542823,32606183
6,32718575,32731371
6,67074216,67104015
6,79024289,79092458
6,31345385,31346502
6,32542823,32604970
6,32611909,32691992
6,32718575,32731371
6,31387888,31397263
6,29958254,30013172
6,32530014,32535157
6,79024289,79092458
6,77496689,77509498
6,32717171,32729839
6,79024289,79092458
6,26835012,26860856
6,31447917,31449358
6,32664509,32668673
6,377515,379290
6,26851692,26860992
6,31445830,31450399
6,77496689,77509498
6,79024289,79092458
6,77496689,77509498
6,79024289,79092458
6,32876697,32886241
6,79024289,79092458
6,32667359,32669179
6,26720343,26726438
6,26816066,26860856
6,29960382,30013172
6,67074216,67104015
6,79024289,79092458
6,32667359,32668837
6,32605939,32617335
6,26851692,26860856
6,29958836,30013172
6,67074216,67104015
6,79024289,79092458
6,32747142,32764953
6,8282786,8285875
6,32717152,32731371
6,79024289,79092458
6,32744019,32765233
6,8282786,8285875
6,31387888,31396702
6,31345209,31346502
6,29960016,30017176
6,32718709,32731371
6,79024289,79092458
6,8282786,8285875
6,77496689,77509124
6,79024289,79092458
6,8282786,8285875
6,79029650,79104256
6,77496689,77509498
6,394798,396909
6,20730733,20732361
6,29958836,30013172
6,168068959,168340091
6,32609252,32628885
6,31345244,31346088
6,26835012,26860856
6,29957637,30013172
6,79024289,79092458
6,168078915,168340196
6,32609252,32630065
6,394798,396909
6,26835012,26860856
6,79024289,79092458
6,26851692,26860992
6,32718709,32731371
6,31345385,31346502
6,29958254,30017538
6,31387888,31397263
6,77496689,77509498
6,32667359,32668673
6,31467186,31561778
6,32743825,32765233
6,77496689,77509498
6,394798,396909
6,79024289,79092458
6,32743608,32765795
6,31387888,31397263
6,31345333,31346502
6,30028143,30030194
6,32542823,32604970
6,32613622,32718439
6,32718575,32729839
6,32667359,32668837
6,31387888,31397380
6,32605939,32620142
6,79024289,79092458
6,81341227,81349880
6,32597685,32606390
6,31345385,31346502
6,26851692,26860992
6,8282786,8285875
6,26851692,26860992
6,79024289,79092458
6,139645438,139649183
6,77496689,77509498
6,32743825,32758996
6,67074216,67104015
6,31387888,31396702
6,31345244,31346088
6,26835012,26860856
6,79024289,79092458
6,77496689,77509498
6,30883785,30891221
6,8282786,8285875
6,32667732,32674134
6,32667732,32669179
6,8282786,8285875
6,32667359,32668837
6,32746294,32765233
6,81341227,81349880
6,31385067,31392525
6,77488738,77509498
6,29939778,29987231
6,29199970,29269414
6,31462799,31564351
6,67074265,67094088
6,32667359,32668837
6,31383962,31392525
6,32756168,32764953
6,77496689,77509498
6,31344230,31346837
6,29940580,29985843
6,29202676,29269414
6,31462180,31564377
6,32667359,32668912
6,32756168,32765795
6,31383962,31392525
6,81341227,81349880
6,77496689,77509498
6,29940312,29985843
6,29202676,29269414
6,31467186,31564351
6,32667359,32668837
6,32756222,32765795
6,31383962,31392525
6,81341227,81349880
6,77496689,77509498
6,31345543,31346837
6,29940580,29985843
6,29202676,29269414
6,31465924,31561643
6,32717160,32731371
6,32667359,32668837
6,51774591,51784881
6,32746294,32765233
6,77496689,77509498
6,31385473,31392525
6,32605941,32618082
6,29940312,29986587
6,28268779,28281936
6,29199970,29264262
6,31467186,31564351
6,32823013,32828129
6,32667359,32668837
6,32756168,32765795
6,31383962,31392525
6,77496689,77509498
6,29940580,29985843
6,29203923,29269414
6,31462799,31561643
6,79022245,79092458
6,31394361,31401219
6,79024289,79092458
6,79022245,79092458
6,95509884,95590617
6,32718575,32731371
6,95509884,95590617
6,31386452,31396702
6,31345385,31346837
6,32718575,32732852
6,95509884,95590617
6,79024289,79090197
6,79024289,79092458
6,77496689,77509498
6,29960016,30012787
6,79024289,79092458
6,29949895,30013172
6,79019346,79092458
6,77496689,77509124
6,79024289,79092458
6,77496689,77509498
6,79024289,79092458
6,77490841,77509498
6,79024289,79092458
6,105017542,105042665
6,77496689,77509498
6,394798,396909
6,79019346,79092458
6,31383962,31386693
6,105024251,105043549
6,77496689,77509124
6,79024289,79092458
5,155410445,155421016
5,135143451,135146979
5,140205374,140214160
5,9955404,9981862
5,135117725,135148416
5,140205374,140217732
5,135143451,135148416
5,46253647,46440100
5,104454855,104530441
5,135143451,135148416
5,8756086,8801627
5,104454855,104537653
5,135143451,135148416
5,5169545,46440100
5,57372252,99730247
5,99743099,135117724
5,135143451,135148416
5,135172229,180309624
5,738749,931799
5,155410445,155460612
5,119556787,119653934
5,783023,869095
5,45817630,46440100
5,119556787,119653934
5,135117725,135148416
5,135117725,135148416
5,97074223,97137279
5,135143451,135148416
5,783023,849437
5,45817630,46440100
5,119556787,119653934
5,783023,849437
5,119556787,119653934
5,801622,849437
5,119556787,119653934
5,155410445,155452881
5,7231645,7245544
5,135143451,135148416
5,151494678,151499003
5,151494678,151499003
5,151495150,151499003
5,114041302,114046307
5,135143451,135148416
5,140205374,140217732
5,135143451,135148416
5,8756086,8801627
5,155410445,155452881
5,135117725,135150954
5,155410445,155452881
5,140205374,140217732
5,20867891,20900840
5,135143451,135147748
5,135143451,135148416
5,135143451,135150954
5,135143451,135147748
5,135143451,135148416
5,135143451,135148416
5,135143451,135150954
5,158525321,158538205
5,158627953,158644537
5,97074223,97137279
5,110455492,110473792
5,97074223,97137279
5,110447788,110469738
5,135143451,135148416
5,97074223,97137279
