sourceId,start,end,yolo
6,77423475,77674699,id=Redon_2643
6,78049898,78365944,id=Redon_3621
6,78379173,78819999,id=Redon_3622
6,78686502,79420144,id=Redon_3623
6,78836607,79201534,id=Redon_2644
6,78902556,79069201,id=Conrad_1423
6,79022262,79160272,id=McCarroll_1714
6,78884740,79091075,id=Conrad_1130
6,79048934,79265759,id=McCarroll_1715
6,78992706,79180490,id=Sebat_290
6,78913747,79104368,id=Conrad_1131
6,78951135,79097313,id=Conrad_1424
6,81231034,81382476,id=Redon_2645
6,81867288,81984080,id=Redon_3624
6,81970634,82347894,id=Redon_2646
6,82848197,83051714,id=Wong_4499
6,84773453,84894328,id=Redon_2647
6,87402089,87508306,id=Conrad_1133
6,87317955,87790181,id=Redon_3625
6,87780462,88228161,id=Redon_3626
6,87927122,88358104,id=Wong_4500
6,88375981,88616680,id=Redon_3627
6,89052717,89499367,id=Redon_3628
6,8846537,9096904,id=Mills_6476
6,894556,1115005,id=Redon_2615
6,36336,366435,id=Iafrate_71
6,91384908,91767694,id=Wong_4501
6,91787208,92143530,id=Simon-Sanchez_5392
6,92885234,93369871,id=Wong_4502
6,92967130,93266837,id=Redon_2648
6,93474021,93644890,id=Conrad_1134
6,93481374,93693048,id=McCarroll_1716
6,93549986,93827047,id=Redon_2649
6,93796402,93927283,id=Mills_6504
6,95171264,95467807,id=Simon-Sanchez_5393
6,95232198,95605755,id=Redon_3629
6,95371677,96409801,id=Simon-Sanchez_5394
6,9560504,9694040,id=Mills_6477
6,96425542,96745516,id=Simon-Sanchez_5225
7,99928647,100338779,id=Wong_4550
7,100026933,100667134,id=Redon_3692
7,100237498,100474312,id=Conrad_1431
7,100316669,100610804,id=Tuzun_616
7,100423604,100458712,id=Tuzun_617
7,100364612,100553948,id=Mills_6562
7,100451941,100502481,id=Mills_6563
7,100460268,100889691,id=Simon-Sanchez_5245
7,100492627,100979045,id=Simon-Sanchez_5244
7,100850855,101070281,id=Wong_4551
7,100944255,101253120,id=Wong_4552
7,101203775,101739356,id=Iafrate_107
7,101638967,101947670,id=Redon_3693
7,101761018,102184549,id=Wong_4553
7,101858913,102284738,id=Locke_2105
7,101810135,102229972,id=Sharp_724
7,101924742,102179145,id=Tuzun_618
7,102025143,102353150,id=Locke_2106
7,104189359,104404900,id=Conrad_1158
7,104335696,104601016,id=Conrad_1159
7,104359614,104624018,id=McCarroll_1734
7,104443969,105057849,id=Redon_2705
7,104386350,105023889,id=Redon_3694
7,10334942,10559668,id=Mills_6532
7,105227923,105403806,id=Redon_2706
7,931237,1254402,id=Wong_4519
7,50388,371903,id=Redon_3659
7,107518839,107886093,id=Wong_4554
7,1037298,1382768,id=Iafrate_93
7,108155650,108585440,id=Redon_4187
7,108292905,108625047,id=Redon_2707
7,109124682,109539179,id=Redon_3695
7,109131846,109297994,id=Tuzun_619
7,109049034,109370915,id=Conrad_1161
7,109216838,109344629,id=McCarroll_1735
7,109138739,109336480,id=Conrad_1160
7,109443012,109709177,id=Redon_3696
7,109866336,110084299,id=McCarroll_1736
7,110167432,110588122,id=Redon_3697
7,110266164,110393540,id=Tuzun_620
7,110568872,111142145,id=Redon_3698
7,110532802,111135793,id=Simon-Sanchez_5401
7,110426387,110854848,id=Conrad_1432
7,110468707,110674072,id=McCarroll_1737
7,110742478,110967685,id=Conrad_1163
7,110842011,111132568,id=Redon_2708
7,111289046,112417324,id=Simon-Sanchez_5246
7,112144420,112585104,id=Redon_3699
7,112213493,112579447,id=Iafrate_108
7,11214705,11400029,id=Conrad_1144
7,11210209,11467641,id=Redon_2678
7,113082030,113391441,id=Mills_6564
7,974066,1233221,id=Mills_6529
7,115164122,115451305,id=Redon_2709
7,115336504,115543139,id=Mills_6565
7,115647534,115742966,id=Tuzun_621
7,115693089,115886757,id=Conrad_1433
7,115556424,115751724,id=McCarroll_1738
7,116259347,116513632,id=Mills_6566
7,1125098,1739003,id=Redon_3660
7,117767931,117905793,id=McCarroll_1739
7,118523166,118807294,id=Mills_6567
7,11731046,12111194,id=Redon_3665
7,118762781,119005272,id=Conrad_1165
7,118831621,119034093,id=McCarroll_1740
7,118919176,118984350,id=Conrad_1164
7,119230869,119596705,id=Wong_4555
7,119396430,119567347,id=Mills_6568
7,120295461,120490911,id=Conrad_1434
7,120287885,120545845,id=McCarroll_1741
7,120683585,120892209,id=Redon_2710
7,120708379,121035193,id=Redon_2711
7,121436782,121530257,id=Mills_6569
7,122511142,122750247,id=Redon_2712
7,123685041,123892618,id=Wong_4556
7,124548794,125156090,id=Simon-Sanchez_5402
7,12457443,12579242,id=Redon_2679
7,124732166,125165984,id=Wong_4557
7,125274830,125790257,id=Redon_3700
7,125696403,125858322,id=McCarroll_1742
7,126117309,126484547,id=Redon_3701
7,126426159,126570262,id=Conrad_1166
7,12553876,12923396,id=Simon-Sanchez_5397
7,127657921,127751389,id=Conrad_1435
7,127645710,127988179,id=Wong_4558
7,127622740,127984892,id=Mills_6570
7,127672402,127868386,id=Mills_6571
7,128169732,128442745,id=Wong_4559
7,129272471,129487777,id=Mills_6572
7,129534696,129666033,id=Mills_6573
7,129876005,130166137,id=Wong_4560
7,130186320,130589081,id=Redon_3702
7,130287276,130413969,id=Mills_6574
7,12876929,13235595,id=McCarroll_1723
7,12879535,13250422,id=Conrad_1145
7,131326130,131716621,id=Wong_4561
7,131937280,132253153,id=Redon_3703
7,1228708,1553141,id=Wong_4520
7,133227021,133703741,id=Redon_3704
7,133399000,133529491,id=Conrad_1167
7,133406469,133532744,id=McCarroll_1743
7,133358604,133543924,id=Conrad_1168
7,133701937,133866124,id=Redon_2713
7,13299967,14634999,id=Sebat_292
7,137211377,137491609,id=Conrad_1436
7,137886339,138040399,id=Mills_6575
7,138266928,138522792,id=Wong_4562
7,138226264,138750545,id=Redon_3705
7,139655183,139936614,id=Conrad_1169
7,140671712,140769596,id=Conrad_1170
7,141125828,141351504,id=Mills_6576
7,40994,254473,id=Redon_2669
7,141272368,141598715,id=Redon_3706
7,141392715,141618209,id=McCarroll_1744
7,141643324,141857601,id=Tuzun_622
7,141555766,141767433,id=Conrad_836
7,141591047,141778172,id=McCarroll_1745
7,141740340,142464675,id=Redon_3707
7,141747975,142058679,id=Wong_4563
7,141689391,142195965,id=Wong_4564
7,141730658,142073507,id=Redon_2714
7,141824595,142043408,id=McCarroll_1746
7,141894711,142236179,id=Redon_2715
7,141851515,142117694,id=Wong_4565
7,141936475,141961932,id=Mills_6577
7,141804942,142161144,id=McCarroll_1747
7,141878795,142328851,id=Wong_4566
7,141974737,142364627,id=Wong_4567
7,141942970,142288416,id=Tuzun_623
7,142033153,142366274,id=McCarroll_1748
7,142663532,144031374,id=Redon_3708
7,142779931,143103999,id=Wong_4568
7,142884610,143485524,id=Simon-Sanchez_5247
7,142917779,142987264,id=Wong_4569
7,142784547,143185721,id=Locke_2108
7,142768041,143217542,id=Locke_2107
7,142939712,143244816,id=Tuzun_624
7,143047254,143208667,id=Tuzun_625
7,142990396,143323486,id=Locke_2109
7,143059757,143485001,id=Sharp_725
7,143159120,143522175,id=Iafrate_110
7,143136238,143440731,id=Conrad_1171
7,143140723,143453982,id=Sebat_293
7,143208771,143527599,id=Wong_4570
7,143438001,143803516,id=Wong_4571
7,143434052,143678366,id=Wong_4572
7,143501107,143866297,id=Locke_2110
7,143509682,143822626,id=Sharp_726
7,143466852,143901067,id=Wong_4573
7,144455979,144699615,id=Mills_6578
7,147455793,147665865,id=Mills_6579
7,147486913,147709334,id=Mills_6580
7,147657186,147825774,id=Mills_6581
7,148265739,148417727,id=Mills_6582
7,14747533,15274111,id=Redon_3666
7,149059394,149614529,id=Redon_3709
7,149142371,149537075,id=Redon_2716
7,149042198,149460592,id=Sharp_727
7,149252112,149593981,id=Sharp_728
7,149770383,149971479,id=Redon_2717
7,149678724,149984192,id=Conrad_1437
7,149755389,149974168,id=McCarroll_1749
7,149747129,150148124,id=Redon_3710
7,1498755,1691011,id=Wong_4521
7,1346653,1825246,id=Wong_4522
7,149976534,150459792,id=Redon_3711
7,150323532,150577442,id=Wong_4574
7,15015889,15222718,id=Redon_2680
7,151093844,151294600,id=Mills_6583
7,152334465,152500386,id=Redon_2718
7,152576007,152995246,id=Redon_3712
7,152714063,153006250,id=Redon_2719
7,152689343,152879004,id=Conrad_1172
7,152651208,153554757,id=Simon-Sanchez_5248
7,152927486,153450799,id=Redon_3713
7,152973980,153626077,id=Redon_2720
7,153029418,153423549,id=Locke_2111
7,153023414,153388144,id=Sharp_729
7,153130251,153515850,id=Sharp_730
7,154197816,154475665,id=Iafrate_111
7,154397416,154530653,id=Redon_2721
7,154436318,154784245,id=Conrad_1173
7,155035454,155298095,id=Mills_6584
7,155208497,155421756,id=Conrad_1174
7,155705931,156318192,id=Redon_3714
7,155866861,156020104,id=Redon_2722
7,157028261,157334222,id=Redon_3715
7,157093857,157637118,id=Simon-Sanchez_5249
7,158040422,158180485,id=McCarroll_1750
7,158253853,158594506,id=Tuzun_626
7,158677890,158839937,id=Conrad_1438
7,15861135,16101915,id=Redon_2681
7,16116824,16271656,id=Mills_6533
7,16167677,16471514,id=Redon_2682
7,16215197,16519057,id=Redon_3667
7,16252982,16437775,id=Redon_2683
7,16795028,17672773,id=Redon_3668
7,16909486,17254162,id=Redon_2684
7,17080155,17450525,id=Redon_2685
7,17084892,17472537,id=Simon-Sanchez_5236
7,17347145,17550919,id=Redon_2686
7,17735920,18135926,id=Wong_4526
7,1802450,2040149,id=Wong_4523
7,18206874,18535063,id=Iafrate_96
7,18507234,19061040,id=Iafrate_94
7,18548865,18850192,id=Redon_2687
7,18900777,19132693,id=Iafrate_97
7,19035675,19229388,id=Iafrate_99
7,18998993,19282659,id=Iafrate_102
7,19013965,19335237,id=Iafrate_100
7,19027409,19353110,id=Iafrate_101
7,19160338,19380206,id=Iafrate_103
7,19200777,19659943,id=Redon_2688
7,19295281,19655935,id=Redon_3669
7,20220669,20532672,id=Mills_6534
7,20211883,20506593,id=Mills_6535
7,20288930,20421306,id=Mills_6536
7,21016893,21068064,id=Mills_6537
7,21395202,21770127,id=Wong_4527
7,22716092,22983976,id=Redon_3670
7,22963181,23187475,id=Conrad_1146
7,23629819,24036922,id=Redon_3671
7,23719258,23881840,id=Mills_6538
7,23934723,24224640,id=Wong_4528
7,24069691,24311656,id=Conrad_1148
7,24263920,24307896,id=Conrad_1147
7,192728,363026,id=McCarroll_1720
7,27285624,27523332,id=Mills_6539
7,27677246,27962220,id=Redon_3672
7,28331667,28581299,id=Wong_4529
7,29419422,29671755,id=Mills_6540
7,29417918,29870157,id=Redon_2689
7,29448522,29956920,id=Redon_3673
7,3062944,3717679,id=Redon_3661
7,3270554,3497678,id=Redon_2670
7,3175400,3567249,id=McCarroll_1721
7,3197282,3554993,id=Conrad_1141
7,35479207,35866762,id=Sharp_719
7,3540649,3663197,id=Redon_2671
7,35604164,36153160,id=Redon_3674
7,36306699,36468937,id=Mills_6541
7,36923041,37109450,id=Conrad_1149
7,37553949,37869750,id=Redon_3675
7,37481666,37893407,id=Redon_2690
7,38107598,38674895,id=Redon_3676
7,38131869,38375181,id=Wong_4530
7,38096603,38522253,id=Redon_2691
7,38235294,38484726,id=Sebat_332
7,38133305,38342802,id=McCarroll_1724
7,39989462,40333772,id=Redon_2692
7,40337303,40483070,id=Redon_2693
7,4190130,4465562,id=Redon_2672
7,43735554,44277991,id=Wong_4531
7,43735660,44024485,id=Redon_3677
7,43823183,44151621,id=Mills_6542
7,44020264,44261503,id=Wong_4532
7,45048112,45417823,id=Wong_4533
7,4437523,4888912,id=Redon_3662
7,4495223,4623903,id=Tuzun_605
7,46716026,46855853,id=Redon_2694
7,46923581,47166682,id=Wong_4534
7,47386978,47569867,id=Mills_6543
7,47595620,47821023,id=Wong_4535
7,48867686,49130613,id=Tuzun_606
7,49091925,49171650,id=Mills_6544
7,49311075,49614556,id=Wong_4536
7,53149174,53587505,id=Redon_3678
7,53191918,53522984,id=Wong_4537
7,53802044,53872632,id=Mills_6545
7,53922286,54152599,id=Redon_3679
7,54132329,54425810,id=Tuzun_607
7,54125443,54361586,id=Tuzun_608
7,5303920,5716142,id=Wong_4524
7,55174958,55347123,id=Mills_6546
7,55119018,55388187,id=Mills_6547
7,55867837,56130606,id=Mills_6548
7,56253279,56412222,id=Tuzun_609
7,56725855,57120921,id=Sharp_720
7,57336532,57670356,id=Tuzun_610
7,57341429,57687836,id=Redon_2695
7,57417903,58071600,id=Redon_2696
7,57503520,58063237,id=Redon_3680
7,57880349,58053411,id=Wong_5063
7,5712875,6030332,id=Feuk_841
7,5790609,5824318,id=Mills_6530
7,61078199,62896065,id=Redon_3681
7,60958215,61469884,id=Wong_4538
7,61202388,61407936,id=Wong_4539
7,61244959,62896198,id=Redon_2697
7,61294525,61450006,id=Conrad_1150
7,61497375,62489922,id=Simon-Sanchez_5238
7,61375611,62423943,id=Simon-Sanchez_5237
7,61581610,62075213,id=Bejjani_375
7,61415233,61895982,id=Wong_4540
7,61594343,61805424,id=McCarroll_1725
7,61592565,61838305,id=Conrad_1426
7,61773446,62159593,id=Locke_2100
7,61834575,62309316,id=Iafrate_104
7,61984552,62437106,id=Sharp_721
7,62739534,62850922,id=Mills_6549
7,62737328,62981444,id=Mills_6550
7,62670021,62947121,id=Mills_6551
7,63150226,64434576,id=Simon-Sanchez_5239
7,64022075,65018283,id=Redon_3682
7,64131146,64473370,id=Simon-Sanchez_5398
7,64223198,65054997,id=Redon_2698
7,64442645,64773695,id=Locke_2101
7,64585227,64893658,id=Sharp_722
7,65847874,66511620,id=Redon_3683
7,66512875,66802157,id=Locke_2102
7,66449577,66635385,id=Mills_6552
7,66886662,67081962,id=Mills_6553
7,6559398,7000936,id=Feuk_842
7,6587017,7006818,id=Redon_2673
7,67994429,68293068,id=Mills_6554
7,69026797,69280233,id=Redon_3684
7,70002870,70141926,id=Feuk_839
7,71535047,72664155,id=Redon_3685
7,71479874,72578861,id=Redon_2699
7,71554498,71815687,id=Mills_6555
7,7087412,7471683,id=Redon_3663
7,71885176,71964683,id=Mills_6556
7,71953855,72544640,id=Osborne_350
7,71874529,72332365,id=Locke_2103
7,72017917,72309686,id=Wong_4541
7,7073931,7569429,id=Locke_2099
7,7089440,7562438,id=Redon_2674
7,72609216,73075070,id=Wong_4542
7,7146832,7472749,id=Conrad_1142
7,7234019,7471901,id=McCarroll_1722
7,73209181,73630474,id=Wong_4543
7,73596204,76834437,id=Redon_3686
7,73701846,75054808,id=Osborne_351
7,73997357,74444465,id=Wong_4544
7,74673676,74986001,id=Wong_4545
7,75577481,76567002,id=Simon-Sanchez_5241
7,75742879,76701465,id=Redon_2700
7,75895134,76081023,id=Tuzun_611
7,75964799,76368698,id=Simon-Sanchez_5240
7,75968934,76257931,id=McCarroll_1726
7,75989461,76302039,id=McCarroll_1727
7,76194477,76478182,id=Conrad_1427
7,76268450,76428753,id=Conrad_1428
7,76490483,76553643,id=Mills_6557
7,77363150,77618144,id=Mills_6558
7,7743295,7960854,id=Mills_6531
7,7683649,8008403,id=Conrad_1143
7,78364993,78632840,id=Sharp_723
7,78496921,78882622,id=Redon_2701
7,78533978,78710635,id=Conrad_1153
7,78607587,78838280,id=Conrad_1151
7,78553461,78847738,id=Conrad_1152
7,78458421,78704111,id=Conrad_1154
7,78597589,78741859,id=McCarroll_1728
7,78633495,78871724,id=Conrad_1155
7,78938881,79283421,id=Redon_3687
7,82984808,83233099,id=Iafrate_105
7,82961767,83431869,id=Redon_3688
7,84903297,85239021,id=Redon_3689
7,86340542,86764264,id=Iafrate_106
7,8663686,8989850,id=Simon-Sanchez_5396
7,8682313,8884808,id=Redon_2675
7,87918464,88209969,id=Redon_3690
7,87785079,88169526,id=Redon_2702
7,88267555,88542729,id=Redon_2703
7,89205485,89670394,id=Simon-Sanchez_5399
7,89207634,89563866,id=Simon-Sanchez_5242
7,89138607,89506759,id=Wong_4546
7,89427456,89877618,id=Redon_2704
7,89604696,89819952,id=McCarroll_1729
7,8911756,9271016,id=Redon_3664
7,9061701,9389938,id=Wong_4525
7,90745972,91074404,id=Tuzun_612
7,8903489,9254474,id=Redon_2676
7,90906412,91250331,id=Tuzun_613
7,91029592,91262712,id=McCarroll_1730
7,92281773,92407100,id=Mills_6559
7,92270646,92532974,id=Conrad_1429
7,92148034,92527365,id=McCarroll_1731
7,92452813,92537943,id=Mills_6560
7,92996593,93243242,id=Conrad_1430
7,93041797,93325585,id=Conrad_1156
7,93057204,93170346,id=McCarroll_1732
7,93070358,93439384,id=Mills_6561
7,93291800,93856771,id=Simon-Sanchez_5400
7,93876969,94589795,id=Simon-Sanchez_5243
7,96137496,96444355,id=Tuzun_614
7,97070121,97209641,id=Conrad_1157
7,97192186,97269231,id=Tuzun_615
7,97092826,97268713,id=McCarroll_1733
7,97201396,97552019,id=Redon_3691
7,9582356,9957124,id=Redon_2677
7,98635228,98974857,id=Wong_4547
7,98621412,99136673,id=Wong_4548
7,99396680,99596672,id=Locke_2104
7,99773642,100126247,id=Wong_4549
8,100017479,100378803,id=Redon_3743
8,100155601,100530990,id=Sebat_299
8,100373900,100929968,id=Redon_3744
8,100627292,100888898,id=Mills_6648
8,102303423,102474245,id=Redon_2765
8,102495211,102774204,id=Mills_6649
8,102505646,102899038,id=Redon_2766
8,102986106,103171233,id=McCarroll_1799
8,104399998,104464064,id=Mills_6650
8,105575847,106008908,id=Simon-Sanchez_5258
8,106987583,107313452,id=Conrad_1468
8,106967885,107181381,id=McCarroll_1800
8,107178055,107460189,id=Mills_6651
8,107343601,107640732,id=Mills_6652
8,107808013,108121777,id=Conrad_1206
8,107927730,108101946,id=McCarroll_1801
8,108527672,108745479,id=Mills_6653
8,109719798,109886598,id=Mills_6654
8,111412305,111472478,id=Mills_6655
8,111648064,112019799,id=Wong_4608
8,112304529,112559127,id=Mills_6656
8,112220443,112499593,id=Mills_6657
8,11258827,11438908,id=Mills_6591
8,11272221,11627532,id=Mills_6592
8,114447537,115530293,id=Redon_3745
8,114785668,115362111,id=Redon_2767
8,115091027,115380854,id=McCarroll_1802
8,115702603,115735805,id=McCarroll_1803
8,115674598,115954082,id=Mills_6658
8,116858297,117280290,id=Redon_2768
8,116859692,117430568,id=Redon_3746
8,117513887,117774424,id=Redon_2769
8,11606464,12645390,id=Redon_3720
8,11757029,12671471,id=Redon_2736
8,11860768,12457488,id=Giglio_349
8,119050065,119441339,id=Sebat_300
8,119949949,120379755,id=Redon_3747
8,119956142,120203050,id=Conrad_1207
8,120135013,120256274,id=Mills_6659
8,11953962,12141730,id=Conrad_1444
8,11911597,12244207,id=Conrad_1183
8,11865797,12710041,id=Sebat_297
8,121720307,122002390,id=Redon_2770
8,12116065,12438086,id=Locke_2120
8,12042289,12557599,id=Sharp_740
8,12188043,12461657,id=Wong_4582
8,12076487,12293774,id=McCarroll_1767
8,12112366,12310870,id=Conrad_1445
8,122938912,123246440,id=Hinds_980
8,122988551,123335076,id=McCarroll_1804
8,12311409,12567289,id=Wong_4583
8,12343030,12576004,id=Wong_4584
8,12300709,12487307,id=Locke_2121
8,12461236,12752028,id=McCarroll_1768
8,126365400,126544311,id=Mills_6660
8,126430888,126541700,id=Mills_6661
8,126471572,126868449,id=Tuzun_644
8,126622526,126859910,id=Mills_6662
8,126537239,126799250,id=Mills_6663
8,126863982,127131860,id=Mills_6664
8,128757155,129074430,id=Wong_4609
8,12861902,13055925,id=Redon_2737
8,129425255,129628541,id=Mills_6665
8,129386700,129660616,id=Mills_6666
8,129479735,129864529,id=Redon_3748
8,130720289,131006584,id=Tuzun_645
8,130973038,131230454,id=Mills_6667
8,131881358,132023034,id=Mills_6668
8,1191483,1429691,id=Tuzun_627
8,132910311,133168305,id=Mills_6669
8,133375950,133921369,id=Redon_3749
8,133998493,134227743,id=Iafrate_123
8,134230779,134446741,id=Redon_2771
8,134549635,134968719,id=Wong_4610
8,134953713,135234502,id=Redon_2772
8,134999730,135329956,id=Tuzun_646
8,135052437,135345522,id=Mills_6670
8,135016538,135439838,id=Redon_2773
8,135123435,135493271,id=Mills_6671
8,135550565,135927014,id=Mills_6672
8,13487589,13942179,id=Redon_3721
8,13551309,13825202,id=Redon_2738
8,135922469,136213637,id=Iafrate_124
8,1239314,1728987,id=Locke_2112
8,13462933,13818546,id=McCarroll_1769
8,13587362,13870374,id=Conrad_1188
8,13614928,13796067,id=Conrad_1186
8,13513840,13832646,id=Conrad_1185
8,13562752,13840846,id=Conrad_1184
8,13535930,13745648,id=Mills_6593
8,137390332,138189111,id=Redon_3750
8,137552360,137900391,id=Simon-Sanchez_5407
8,137748979,137953506,id=Yu_337
8,137605913,138029413,id=Redon_2774
8,13632862,13884326,id=Mills_6594
8,137893380,138089076,id=Conrad_1469
8,137859932,138075295,id=McCarroll_1805
8,138779964,139072402,id=Mills_6673
8,138793599,138966574,id=Mills_6674
8,138948390,139152333,id=Redon_2775
8,140217640,140417840,id=Redon_2776
8,140243644,140483255,id=Wong_4611
8,141016764,141144021,id=Redon_2777
8,141446199,141666184,id=Mills_6675
8,141962791,142140546,id=McCarroll_1806
8,14161226,14438029,id=Redon_2739
8,143441219,143840124,id=Redon_2778
8,143637696,143910900,id=Wong_4791
8,144165937,144569226,id=Tuzun_647
8,144541653,145003181,id=Wong_4612
8,144614955,144926980,id=Tuzun_648
8,145086907,145367914,id=Redon_3751
8,145439038,145757388,id=Redon_3752
8,14417559,14745086,id=Redon_2740
8,145492498,145907062,id=Wong_4613
8,145602833,146025728,id=Wong_4614
8,146051796,146410872,id=Redon_2779
8,14492417,14813512,id=McCarroll_1770
8,14582489,15764342,id=Redon_2741
8,14485967,14837080,id=Conrad_1446
8,14629305,15618022,id=McCarroll_1771
8,14662889,15862897,id=Redon_3722
8,14722196,14952325,id=Locke_2122
8,14599423,14906214,id=Conrad_1447
8,14630340,14922286,id=Conrad_1448
8,14652078,15001084,id=Conrad_1449
8,14879834,15146209,id=Conrad_1450
8,15110723,15263365,id=Conrad_1451
8,15210938,15358858,id=Conrad_1452
8,15203838,15768195,id=Conrad_1453
8,15592755,15871213,id=McCarroll_1772
8,16227639,17124391,id=Redon_3723
8,16242463,16413288,id=Mills_6595
8,16231798,16284382,id=Conrad_1454
8,16114118,16288658,id=Conrad_1455
8,16095800,16310146,id=McCarroll_1773
8,16176924,17016114,id=Redon_2742
8,16126485,16320458,id=Conrad_1189
8,16148958,16379293,id=McCarroll_1774
8,16650508,16949686,id=Iafrate_116
8,17295103,17707311,id=Redon_3724
8,17383271,17797290,id=Redon_2743
8,17297956,17398372,id=Mills_6596
8,17610965,17695474,id=Hinds_970
8,19406,495852,id=Redon_2723
8,18042235,18285044,id=Wong_4585
8,18806908,18957488,id=Redon_2744
8,1796542,2495497,id=Simon-Sanchez_5253
8,1789198,2256567,id=Wong_4276
8,1876200,2214677,id=Simon-Sanchez_5254
8,19991118,20107131,id=Redon_2745
8,19902349,20254313,id=McCarroll_1775
8,1848983,2244741,id=Sebat_294
8,20182894,20651940,id=Redon_3725
8,20131681,20583207,id=Locke_2123
8,20540976,23168402,id=Redon_3726
8,1949648,2160298,id=McCarroll_1751
8,20982513,21210090,id=Locke_2124
8,2030840,2492196,id=Redon_3717
8,1967691,2427718,id=Locke_2113
8,2039826,2445719,id=Sharp_731
8,2075669,2373204,id=Wong_4576
8,2056831,2439527,id=Redon_2724
8,21003693,21569797,id=Locke_2125
8,2011078,2587859,id=Simon-Sanchez_5251
8,1972460,2676546,id=Simon-Sanchez_5252
8,21569155,22969005,id=Redon_2746
8,21774449,22194554,id=Wong_4586
8,2052595,2580833,id=Sharp_732
8,2094882,2353982,id=Conrad_1175
8,2068004,2290788,id=Conrad_1177
8,2146658,2386417,id=McCarroll_1752
8,2086932,2407286,id=Conrad_1178
8,2140382,2444588,id=Conrad_1176
8,2073188,2289889,id=Tuzun_628
8,24035848,24344475,id=Wong_4588
8,24071719,24212488,id=Mills_6597
8,24430958,24578279,id=Conrad_1190
8,24980708,25071753,id=Redon_2747
8,24963446,25103853,id=Conrad_1191
8,24848419,25133817,id=Conrad_1456
8,24947559,25168020,id=McCarroll_1776
8,24876780,25136300,id=Conrad_1192
8,24957358,25101494,id=Conrad_1193
8,24942512,25228342,id=Conrad_1457
8,25046870,25154009,id=Mills_6598
8,25001371,25284154,id=Mills_6599
8,25166514,25553052,id=Redon_3727
8,25300358,25655238,id=Conrad_1194
8,25445826,25566921,id=McCarroll_1777
8,25291249,25585181,id=Conrad_1458
8,25674581,25890983,id=Redon_2748
8,26536833,26757124,id=Conrad_1459
8,2667913,2774511,id=Redon_2725
8,27319197,27580251,id=Conrad_1195
8,27616188,27761112,id=Mills_6600
8,27569513,27961640,id=Mills_6601
8,29414635,29601582,id=Mills_6602
8,32218462,32283546,id=Mills_6603
8,32292850,32567767,id=Mills_6604
8,32593868,32801023,id=Mills_6605
8,32728132,32888321,id=Mills_6606
8,32719260,32843883,id=Tuzun_632
8,32616786,32880135,id=Mills_6607
8,33471479,33627165,id=Mills_6608
8,33467298,33722775,id=Mills_6609
8,3476970,3624578,id=Mills_6586
8,3410245,3620922,id=Redon_2726
8,3507660,6034599,id=Redon_3718
8,3463874,4942311,id=Sebat_295
8,3598844,5997212,id=Redon_2727
8,37015518,37190049,id=Conrad_1196
8,3625283,3881880,id=Hinds_969
8,37588480,37860274,id=Mills_6610
8,38023903,38178188,id=Mills_6611
8,38223426,38308960,id=McCarroll_1778
8,38378634,38675182,id=Wong_4589
8,39107596,39721823,id=Redon_2749
8,39332627,39693208,id=McCarroll_1779
8,39188822,39686290,id=Conrad_1462
8,39275001,39783994,id=Redon_3728
8,39188272,39537081,id=Conrad_1463
8,39197762,39572555,id=Conrad_1197
8,39184023,39499016,id=Conrad_1198
8,39310232,39430539,id=Conrad_1460
8,39260804,39465884,id=Conrad_1199
8,39343363,39576642,id=Conrad_1200
8,39362547,39667793,id=Conrad_1461
8,39392155,39524513,id=Conrad_1465
8,39291461,39539948,id=Conrad_1464
8,3926788,4011990,id=McCarroll_1753
8,40054448,40329937,id=Mills_6612
8,40172273,40470135,id=Conrad_1466
8,40216553,40457205,id=McCarroll_1780
8,3872662,4258513,id=Simon-Sanchez_5403
8,4098815,4236665,id=Conrad_1439
8,3970777,4224013,id=McCarroll_1754
8,4140011,4223147,id=McCarroll_1755
8,41983556,42285587,id=Mills_6613
8,42108784,42364281,id=Mills_6614
8,42121462,42448723,id=Mills_6615
8,42242052,42422497,id=Mills_6616
8,4219149,4320776,id=Mills_6587
8,4401630,4821627,id=Simon-Sanchez_5404
8,4480131,4677318,id=McCarroll_1756
8,4441605,4784015,id=Conrad_1179
8,4506454,4808870,id=McCarroll_1757
8,4512416,4821201,id=Conrad_1180
8,4577126,4835301,id=McCarroll_1758
8,47137449,47440982,id=Wong_4590
8,47429583,47602305,id=Simon-Sanchez_5255
8,47501153,47807590,id=Redon_2750
8,48153031,48727112,id=Redon_3729
8,48934299,49359396,id=Redon_3730
8,49129324,49230571,id=Mills_6617
8,49217791,49586760,id=Wong_4591
8,50205295,50466175,id=Mills_6618
8,50434588,50783418,id=Redon_2751
8,50466263,51005891,id=Redon_3731
8,4893018,5107803,id=McCarroll_1759
8,50961214,51202944,id=Redon_2752
8,50930398,51479974,id=Redon_3732
8,50991346,51332093,id=Tuzun_633
8,51128687,51393956,id=Conrad_1201
8,51035962,51242401,id=McCarroll_1781
8,51207994,51747110,id=Wong_4592
8,51807015,52178629,id=Redon_2753
8,52584328,52817925,id=Wong_4593
8,5258470,5465817,id=McCarroll_1760
8,53668416,54236039,id=Redon_3733
8,53849859,54070726,id=Redon_2754
8,5300558,5843686,id=Simon-Sanchez_5405
8,54072586,54330467,id=Redon_2755
8,53927579,54205782,id=Conrad_1202
8,54232017,54451851,id=McCarroll_1782
